Dream Weight,Actual Weight,Age,Gender,Duration,Weather Conditions,Exercise Intensity,Height,maximum Heart Rate,Calories to Burn (Kcal)
73.11914741,74.47934497,45,Male,24,Rainy,5,1.5144841262958477,175,186899.7260126961
86.24493268,87.14138793,51,Female,44,Sunny,7,1.597546180434513,169,470463.60003329517
99.00638845,102.7384356,18,Female,26,Rainy,2,1.727977507787159,202,96460.14278709442
93.14754426,91.55980075,55,Female,38,Sunny,1,2.179190723289417,165,65785.97101719183
69.01655369,73.44254744,21,Female,48,Sunny,8,1.583586718199458,199,586130.4581667349
64.0049126,64.81281141,38,Male,53,Sunny,4,1.6175008470377104,182,321640.4408820714
70.21547957,74.91304816,29,Female,42,Rainy,5,1.5139031275881125,191,311587.74050508667
86.5222942,81.54834995,42,Male,55,Sunny,1,1.8141574882448495,178,99717.49825888693
87.01467725,83.03765604,35,Male,24,Rainy,6,1.7226737775165417,185,263352.04182692186
86.99088739,91.2499124,38,Female,33,Sunny,9,2.00719107048486,182,519354.61387890583
96.399316,101.2767277,52,Male,48,Rainy,9,2.2014883186440386,168,953189.2361293235
81.14590138,83.21797903,26,Male,48,Rainy,3,1.875550969116581,194,281621.97722072987
53.6421703,51.7921222,48,Male,53,Sunny,1,1.3792056389339664,172,62095.10990360395
90.44185702,88.18110499,26,Male,21,Rainy,5,1.6836125851441348,194,202659.23403197853
71.71773729,76.60383942,38,Male,58,Sunny,1,1.4952675200258476,182,93755.63813506837
87.01694962,90.67678598,32,Female,34,Cloudy,7,1.618774642587182,188,392466.1945668754
93.83038976,96.9739515,35,Male,45,Rainy,2,1.9870680222002766,185,192817.88748894713
93.29598793,93.35941335,29,Female,39,Rainy,2,2.0968426819743544,191,143123.7099336022
83.58855094,85.28385671,31,Female,38,Cloudy,10,1.8581688663568812,189,637504.5443619981
75.65381553,74.79420467,54,Female,45,Sunny,5,1.5514910130617965,166,311860.5584467578
61.50639469,58.11073368,51,Female,44,Rainy,1,1.4159894500448513,169,52922.60538236563
88.60557659,91.16441469,49,Female,58,Rainy,9,1.7172176892572024,171,840636.3078061026
77.19445755,75.20737945,57,Female,48,Rainy,2,1.903852690009388,163,142659.7633093496
68.72524763,65.30449447,25,Male,40,Sunny,6,1.4108331708425483,195,359611.23626446293
76.34697465,72.52998971,58,Female,26,Sunny,10,1.5240190960917421,162,348212.5220125738
52.84005826,48.35957466,35,Female,54,Cloudy,9,1.3480722725224557,185,564176.3935775197
77.90654904,74.18397299,47,Male,31,Cloudy,9,1.7480932755733751,173,461548.4860974193
69.49282897,71.63864558,26,Male,60,Cloudy,5,1.552681926588213,194,493690.49742148316
53.32115271,55.77163057,45,Male,36,Sunny,8,1.390693483858959,175,359269.4412432589
99.15547942,95.75449629,30,Female,33,Sunny,10,1.942901081318989,190,595665.0421214635
64.84234968,61.85761406,35,Female,43,Sunny,6,1.7631903616833182,185,364883.39666567656
83.02356032,82.20622367,21,Male,51,Sunny,7,1.6308401749571853,199,661557.4063134128
82.02858137,80.13843993,23,Female,32,Sunny,5,1.9020468178720316,197,268527.5613135145
78.70690474,82.83936966,43,Male,40,Sunny,6,1.7801658082121072,177,434004.38560704264
64.21595001,68.04031299,29,Female,59,Cloudy,8,1.560132512630496,191,677093.830170048
60.90386886,59.55528882,32,Male,30,Sunny,9,1.4435355055413193,188,377274.4812263212
62.03856658,62.27841611,35,Male,25,Rainy,3,1.6556879141234668,185,113893.16779601414
55.07554302,56.6819026,38,Male,49,Sunny,7,1.5159625765783882,182,466313.2641438337
57.17575472,60.75182543,59,Female,22,Rainy,3,1.5083647348994906,161,80598.31062512276
86.40694228,83.08374168,22,Male,37,Rainy,5,1.660054597038614,198,346542.2013550714
88.6206355,89.22807169,28,Male,39,Cloudy,3,1.8155233199559626,192,233539.5017683022
52.22816702,55.52387133,53,Female,57,Rainy,7,1.6572802300615168,167,496738.1037311655
70.16789757,74.63375736,19,Male,57,Sunny,5,1.7717884326764286,201,521734.8841151013
91.73393583,94.85221109,41,Male,40,Cloudy,2,1.7093844504561888,179,155733.8935797324
73.32581904,69.1567352,56,Male,45,Sunny,1,1.7522561388062532,164,69203.27261193845
66.49073859,65.84613775,34,Female,23,Cloudy,5,1.4803240328092584,186,157303.51143093422
68.09372725,64.23689404,59,Female,37,Sunny,6,1.3806132262392623,161,269471.4891422504
61.75633664,65.35287454,42,Female,34,Cloudy,4,1.456376022191675,178,179688.13986630508
95.21921564,95.79807343,33,Male,22,Cloudy,8,2.058189570426485,187,382298.92176773096
97.10627346,92.62514215,18,Female,29,Cloudy,1,1.719747694332953,202,51009.13022979657
88.07818267,87.80697512,38,Male,39,Sunny,5,1.6764655252781901,182,361436.7609964105
78.56482909,82.33282386,19,Female,53,Cloudy,3,1.5682554403101752,201,256387.52506500043
90.10244368,88.34170794,51,Female,37,Cloudy,7,1.6656419287984585,169,403955.73250150215
82.40673023,82.19012951,25,Male,36,Rainy,2,1.6513234428982686,195,132480.59654104916
97.60212838,101.6290375,55,Female,49,Cloudy,3,2.3091285106279646,165,274092.4841861914
56.98270935,55.82187173,18,Female,43,Cloudy,6,1.519217904211558,202,349974.82108990906
63.15251837,66.94220391,40,Female,36,Rainy,1,1.6165623804918032,180,50191.8690611567
54.80981274,56.39466222,34,Female,26,Cloudy,6,1.426625653025297,186,197156.39874147004
50.54374058,47.88795808,58,Male,48,Cloudy,6,1.5664409320774384,162,331887.16157809616
96.77576247,99.3865628,42,Male,47,Sunny,3,1.7530902992012942,178,285203.21211498044
72.09313742,75.51995913,38,Female,56,Cloudy,4,1.8726123462697455,182,349780.78619668283
62.12437004,66.84026211,57,Female,43,Rainy,6,1.527713568951948,163,333372.2663872607
55.62310619,56.01591952,29,Female,27,Sunny,1,1.27973700698667,191,33384.54777927959
73.33358671,78.23496167,50,Female,58,Sunny,4,1.526668391149181,170,331178.50548859744
76.32040734,77.2897451,43,Male,31,Cloudy,3,1.5229097779790268,177,149780.78893278568
63.71506147,67.00738333,36,Male,25,Rainy,6,1.6597638610351853,184,236731.2887074193
78.98947074,82.90186429,59,Female,40,Cloudy,5,1.6488967779607728,161,293908.95218037546
56.87507347,55.98126821,21,Male,40,Sunny,1,1.6359957209547542,199,60169.61586782227
76.84209565,80.72061322,29,Female,30,Cloudy,9,1.6045713200036626,191,422696.5304532682
79.33956207,80.16992699,38,Female,20,Cloudy,1,1.6151673178636619,182,30495.26299901385
82.48921548,82.54638124,39,Male,60,Cloudy,3,1.8780912608772478,181,337343.19580210885
89.00943488,89.85731333,45,Male,36,Cloudy,5,2.0007139254533843,175,359434.44711127604
60.09810375,56.44213665,49,Female,20,Rainy,1,1.4835257736897738,171,24338.794445832835
63.94615495,61.82961916,45,Female,25,Cloudy,6,1.3462793850950607,175,186233.82628124548
91.90074233,95.76123369,31,Female,44,Cloudy,5,2.058026911376604,189,404017.65031669836
50.37279393,45.78374687,48,Female,26,Cloudy,6,1.2273107777025112,172,162760.445053304
56.22600094,60.84532445,48,Female,46,Sunny,9,1.3256152140455602,172,502209.0377191924
83.81146511,79.64332816,58,Female,36,Cloudy,8,1.8415794533444387,162,432989.61700078857
99.19330352,98.57019426,38,Female,40,Cloudy,3,1.8129131984920999,182,210740.65142580867
85.18585465,82.25134384,55,Male,39,Cloudy,9,1.7550376657556268,165,603822.0810564324
77.14794558,74.03545134,28,Female,26,Sunny,6,1.5988611802062411,192,234980.61789834424
74.23973294,76.82494793,28,Male,36,Rainy,8,1.7525059798965363,192,518301.3447851207
81.23766422,79.92585071,57,Male,31,Cloudy,10,2.0688664744791794,163,566800.4793499728
74.94124788,71.60605765,23,Male,25,Sunny,1,1.4999835061455238,197,40923.48597340717
57.15718683,61.37371128,50,Male,30,Cloudy,6,1.6289576189609727,170,253525.0268443555
77.33726923,72.65788475,52,Male,26,Sunny,7,1.5922181722729944,168,278580.33528225997
90.66027323,93.65433294,56,Male,51,Rainy,5,2.221450062075702,164,533258.800712764
69.00343305,65.74554003,47,Male,26,Cloudy,5,1.6311887120812716,173,193068.65015226262
75.79193879,79.5230775,34,Female,26,Rainy,6,1.8404675425505035,186,250520.35980264476
66.42973438,63.29433259,33,Male,33,Cloudy,7,1.712293912109311,187,362832.86011191184
92.89509342,91.12647011,19,Male,41,Rainy,1,1.650154173702098,201,81722.40162895559
86.96236931,87.95877945,21,Female,56,Cloudy,7,1.6313682564010727,199,656762.9620076232
74.35895299,79.07745031,26,Male,24,Cloudy,3,1.5747549881448049,194,126423.75748419086
72.54415998,72.52564026,57,Female,32,Rainy,8,1.8446215497660259,163,369380.1860100441
54.18830091,54.92261798,28,Male,25,Sunny,3,1.3451002343309915,192,98303.84366501273
85.85787761,89.62485354,37,Female,56,Cloudy,5,1.7563046850421327,183,464869.2193909211
96.82813704,92.59310327,52,Female,22,Sunny,2,2.1753683697722335,168,77113.10406329762
84.58854952,81.49643023,55,Male,21,Sunny,4,1.6178507061888623,165,138124.663294073
91.05252442,92.51044358,58,Female,49,Rainy,5,1.685759815366535,162,385665.63833327906
70.0081004,71.46782177,59,Female,26,Sunny,8,1.908573482254794,161,300406.4986436228
98.15658005,98.07845136,59,Male,34,Rainy,5,2.180439403344509,161,359340.7100309416
55.62700029,54.80627568,39,Female,35,Sunny,7,1.643069740698677,181,317162.2110359455
66.67910382,70.49080284,59,Female,37,Sunny,5,1.4688760656046627,161,240316.7129123738
50.20281695,48.40647145,41,Male,42,Rainy,6,1.2410965822207014,179,277126.6044514879
52.3708967,55.70837435,53,Male,60,Sunny,8,1.5865466604619083,167,621691.1200908574
79.58678435,83.16296616,48,Male,58,Cloudy,10,1.9002388412767444,172,1068316.4289930535
60.05542264,60.07283926,40,Male,30,Cloudy,3,1.5056766273950428,180,124978.6836947791
90.77321795,94.99243466,34,Female,40,Rainy,8,1.8142098325371032,186,557059.2798147247
86.04216,84.94839046,38,Female,43,Cloudy,1,1.5987231417065966,182,67245.77342302591
80.07390039,77.79422032,39,Male,21,Cloudy,1,1.706688422636525,181,36292.366816656475
68.5007999,69.37280184,23,Male,47,Cloudy,1,1.4347809937210565,197,74059.30178144912
99.78973685,97.73359494,54,Male,36,Sunny,8,1.953919223207525,166,584302.1203089998
66.18608218,67.2122243,35,Male,57,Cloudy,9,1.53306958844636,185,782750.4126590069
85.28012531,81.26383506,29,Female,55,Rainy,1,2.012352384023189,191,93329.30482536122
65.07524018,68.9128576,45,Female,25,Sunny,6,1.564726261660609,175,206209.8585134485
73.55737189,74.25932035,44,Male,28,Sunny,1,1.5391968481380298,176,44018.42710021093
76.78777447,77.53389916,22,Female,34,Rainy,2,1.5243228417795762,198,104823.64437027663
90.24074547,89.29682513,45,Female,53,Cloudy,8,1.7284447490409778,175,684311.8002975221
84.15224596,81.67738694,33,Female,49,Cloudy,4,1.6904653341389169,187,310401.2716798816
84.18903183,79.67324235,26,Male,43,Cloudy,8,1.904685258667729,194,661237.1038887721
70.88448558,67.98179581,18,Female,58,Cloudy,5,1.522854990394756,202,426317.7311450159
65.94564765,63.25205801,44,Male,43,Cloudy,9,1.6808278178751235,176,577632.7522008396
76.55102154,75.47812012,20,Male,32,Rainy,1,1.7228279573524128,200,58009.20038339401
98.51411053,97.53567869,47,Female,53,Rainy,6,1.6996536441666235,173,531870.3020993415
97.85338214,99.62788051,58,Male,27,Rainy,10,1.7505138285692114,162,522148.22141116543
73.80040435,71.99849626,39,Female,60,Sunny,10,1.4742688103171677,181,840732.9434114872
98.90365073,103.2232257,48,Male,32,Cloudy,3,1.8873214102188096,172,202029.41754882308
77.57665792,76.58395617,45,Female,20,Rainy,10,1.7551062492386909,175,300929.3517436273
68.71255714,71.97264486,24,Female,22,Cloudy,8,1.5362484838535186,196,261383.55360801023
89.48472571,88.79829324,40,Female,20,Cloudy,8,1.767131623782332,180,262874.9111420874
83.07862867,81.62987503,50,Male,21,Sunny,1,1.8629091809901912,170,37634.468586416166
87.69747457,85.79211124,45,Female,53,Rainy,10,2.119913140704082,175,902490.2241219943
76.22003093,81.12946281,45,Female,36,Cloudy,4,1.7363890150856445,175,221886.78616477482
75.66715073,76.54658241,54,Male,41,Cloudy,2,1.5140484249685793,166,125779.0131025137
68.47339643,72.61096313,30,Female,53,Sunny,1,1.4753992271005332,190,76648.87860079932
81.07886583,84.73238092,59,Female,50,Cloudy,7,1.5688036655352435,161,511580.5456825205
88.63275941,88.88758013,56,Male,21,Sunny,9,2.0639221970755184,164,368881.3497684707
86.41838888,88.76126384,38,Male,38,Rainy,8,1.59365569324604,182,555276.0697313894
66.78789054,68.32150423,18,Male,36,Rainy,10,1.8509171647006668,202,644304.3622232976
64.63562203,60.754209,41,Female,29,Rainy,9,1.6484966407908905,179,350408.5332143447
91.6434508,96.35665417,49,Male,37,Cloudy,8,1.9889785731427452,171,608454.6142973413
55.94093711,54.92699744,41,Female,60,Cloudy,10,1.5252391013757578,179,750295.2113603338
76.13242072,77.57788727,58,Male,56,Cloudy,10,1.5704396109221437,162,869154.1180211272
98.2307494,98.5156873,43,Male,40,Rainy,6,1.693109243185063,177,474381.3092550268
59.52852119,59.27714554,54,Male,35,Sunny,4,1.3105555948176069,166,168682.57682532893
96.55250233,98.64369544,54,Female,30,Sunny,5,2.206888529268747,166,271443.79771517066
50.9552825,55.90869613,60,Male,29,Sunny,5,1.3935709177071525,160,169001.1953918845
66.28276122,67.50683125,30,Male,32,Sunny,1,1.4536920357261673,190,48642.170438439614
62.69190585,64.89148601,59,Male,29,Rainy,5,1.601489521091895,161,201742.13359095572
73.62811364,76.99854278,41,Female,49,Rainy,7,1.7730362227272247,179,525254.815382431
81.01597588,78.14510997,29,Male,45,Sunny,3,1.615861815552614,191,235722.30167949156
95.20704139,98.07841483,28,Female,23,Cloudy,2,2.143024619811013,192,87270.88394092125
91.60215233,95.25152339,18,Male,30,Cloudy,7,2.0025957782905977,202,466894.3383000724
69.46969851,72.45880991,36,Female,45,Sunny,9,1.847812923584317,184,621347.7838804976
50.45702603,54.31588742,19,Male,53,Sunny,1,1.4744295119617512,201,75034.62632747777
84.97791944,85.13937041,55,Female,23,Sunny,7,1.789499539189518,165,249729.30818297135
53.02935054,55.14288747,24,Male,59,Rainy,9,1.451372670137498,196,736697.1911601594
54.559782,58.26893974,60,Female,31,Cloudy,6,1.4956644241635955,160,221333.06673498912
95.00177251,98.60150545,40,Male,58,Cloudy,3,1.7575919326232452,180,352474.36423444096
78.42081735,82.00620015,26,Male,51,Sunny,2,1.8495798926342095,194,196555.06629624014
64.88947741,64.76654236,56,Female,29,Cloudy,8,1.7862856776228844,164,314916.9206702736
63.5360607,62.51914567,34,Female,50,Cloudy,3,1.530102655156881,186,202877.00138671376
76.77407703,81.06216572,49,Male,56,Rainy,5,2.0760036876114074,171,529886.8410739552
70.42956017,67.39307333,44,Male,42,Sunny,10,1.5602712953368285,176,625889.5431743448
54.30857009,56.06812817,19,Male,47,Sunny,10,1.6268631442639747,201,710816.4079321126
66.59417537,67.45071514,22,Female,40,Sunny,10,1.745981698070264,198,606781.9571846991
55.05868668,51.08732545,57,Female,58,Cloudy,4,1.4996183021332,163,263962.4656373876
72.85996554,71.4474671,43,Female,29,Rainy,4,1.909339175035221,177,175576.55654515492
92.07343317,92.31997301,39,Male,53,Sunny,8,2.112685735563624,181,897882.5666746683
81.41381913,82.71091065,45,Male,52,Rainy,5,1.8054173032499239,175,469922.65678999916
70.71550913,71.40149053,31,Male,20,Rainy,6,1.944924515672186,189,216277.20524417906
68.0962006,68.67881283,21,Female,54,Rainy,8,1.6356999875993625,199,647341.5621876303
65.71117758,61.67800339,36,Male,21,Cloudy,10,1.3438638017219258,184,284594.19447105826
93.02230767,88.14296414,27,Male,48,Cloudy,5,1.641658198134848,193,456903.85436843854
98.30260092,101.5937144,56,Female,60,Rainy,6,2.2127658965165145,164,658823.3826471416
75.97995614,73.43541192,45,Female,25,Rainy,2,1.6121136702874281,175,71561.65345396426
78.95541725,74.96593585,30,Female,51,Rainy,9,1.5747687481306436,190,687933.7624419028
71.1719891,73.97936504,42,Male,40,Cloudy,5,1.546913739985055,178,316678.6914519416
91.30707097,89.769218,35,Female,30,Rainy,3,1.8112642043714133,185,151854.17484242373
88.68062226,91.8794149,40,Male,52,Sunny,5,2.206017542242995,180,559223.1683838055
53.42895964,55.43165362,52,Male,30,Rainy,6,1.4871689680057725,168,224904.2852327598
96.35479018,95.58893453,57,Female,24,Rainy,8,1.9195339758108727,163,322438.17663458275
85.9212967,81.7056781,40,Female,46,Sunny,5,1.6128265754766882,180,351803.18804887694
81.07694557,85.92508618,25,Male,27,Sunny,1,1.7719029787741387,195,52593.613714813575
68.86870371,73.66768746,42,Female,46,Sunny,6,1.6335803605718255,178,401033.8792547849
54.15347071,58.15182169,36,Female,37,Cloudy,5,1.487820000026683,184,238718.36326750385
85.37999462,85.7180324,26,Male,37,Rainy,3,1.7988759608273714,194,216716.960956688
73.58317228,73.70813422,52,Female,33,Cloudy,7,1.5208258300123445,168,317662.8745914079
95.14392383,97.68732226,52,Female,37,Sunny,9,2.094841786341818,168,590984.9748975227
54.44602736,53.44516635,19,Female,31,Cloudy,1,1.2803085327674324,201,38941.27113738382
90.18497541,85.8037401,49,Female,51,Sunny,8,2.0127678943542,171,674181.5167772574
57.14428144,60.96576072,37,Male,48,Cloudy,10,1.4966791645792947,183,678397.2611747729
55.31095091,56.32849773,41,Female,50,Cloudy,4,1.3174343386755256,179,239814.75532619757
89.27419088,90.40656828,19,Female,59,Rainy,10,1.7779929545381414,201,1033759.5049786351
88.92447044,88.10417965,24,Female,56,Sunny,10,2.107020079694078,196,1014231.2151511541
83.77892117,80.8435253,25,Male,50,Cloudy,4,1.5899665264372311,195,358504.52889626543
75.61197004,77.53206544,59,Male,59,Cloudy,8,1.507612943340048,161,715372.4192024446
88.28180235,89.96844739,55,Female,31,Cloudy,9,1.6595751864804467,165,433989.4175945652
72.68846366,68.99042666,29,Male,26,Cloudy,5,1.5724203425652576,191,208337.77488694133
92.67614425,90.29944033,45,Male,27,Cloudy,7,1.8454666333536203,175,364444.5494555609
68.23265717,64.23948165,24,Male,60,Sunny,1,1.6327032055414603,196,95775.87624026381
89.15528162,90.4497269,43,Male,21,Rainy,6,1.914105051076035,177,248797.71066662692
80.24874001,79.07518087,41,Male,24,Rainy,4,1.9733725738615355,179,178751.68284590793
63.14201207,66.22672608,46,Male,28,Rainy,1,1.4170793404798803,174,39046.44309412153
59.0839709,61.95408414,32,Female,32,Sunny,8,1.547187551430825,188,348477.7265858175
70.47668302,73.72362522,35,Female,33,Sunny,3,1.5353649052515528,185,143888.71959557082
85.41694009,87.35927551,24,Male,31,Cloudy,6,1.7261401022400713,196,362856.3979274814
50.63535753,47.0127965,33,Male,42,Cloudy,9,1.5058622035696403,187,473828.55894494965
61.85062401,64.02654401,55,Male,57,Rainy,1,1.8359154037910193,165,86351.94550573298
63.14751371,68.04767842,45,Male,56,Sunny,3,1.6579072618606436,175,258747.12238362338
88.6428926,87.60988557,56,Male,42,Rainy,8,1.741906224318691,164,598113.7458346948
72.42677169,69.88139845,41,Male,23,Sunny,1,1.640792266579049,179,36322.11298661653
64.12514188,66.01824851,19,Male,53,Rainy,8,1.4904803688442547,201,670016.249821855
53.54125754,58.15179923,44,Female,23,Sunny,2,1.5401156707674013,176,58508.80402504335
99.21386562,103.9162915,60,Male,36,Cloudy,9,1.821713566045414,160,652584.2428129051
77.1218801,77.7583353,57,Male,28,Cloudy,2,1.8883859197820823,163,95913.3179713812
86.8695386,89.96956417,43,Male,38,Cloudy,8,1.7541807962348483,177,574987.0030507725
76.62146436,78.40779179,18,Male,41,Cloudy,7,1.9122769757804228,202,560886.082391557
72.1192576,70.01918238,59,Male,20,Cloudy,6,1.9371562667510296,161,194532.87345104152
